0.006255597,6.978035088,6365.331331,Angry
0.010098891,7.664067816,6365.350801,Normal
0.012871642,6.860300374,6365.35215,Normal
0.026422706,7.474687781,6365.431278,Normal
0.016980986,6.965833826,6365.389747, Angry
0.010705289,7.678420293,6365.431278, Angry
