0.02016975,3.810093619,2309.444378,0,0,Angry
0.017839058,3.953998838,2309.407263,0,0,Angry
0.042044286,3.666697567,2309.415511,0,0,Angry
0.012416645,4.502499952,2309.422727,0,0,Angry
0.009918001,3.945716247,2309.419119,0,0,Angry
0.042495524,4.143589281,2309.40754,0,0,Angry
0.005322124,3.747880552,2309.414608,0,0,Angry
0.027471075,3.975135586,2309.434385,0,0,Angry
0.009729322,3.655152839,2309.405124,0,0,Angry
0.075563203,3.762055626,2309.406928,0,0,Angry
0.00879999,3.680914657,2309.407738,0,0,Angry
0.011227037,4.389744076,2309.409737,0,0,Angry
0.007070654,4.145037831,2309.413449,0,0,Angry
0.010676311,3.691905668,2309.406628,0,0,Angry
0.026020628,4.104329117,2309.487679,0,0,Angry
0.024930862,4.449063965,2309.473245,0,0,Angry
0.024826464,4.399234401,2309.422727,0,0,Angry
0.019344749,4.421039267,2309.409096,0,0,Angry
0.013701139,4.525566173,2309.440442,0,0,Angry
0.01180343,3.952167765,2309.413105,0,0,Angry
0.012277456,4.668345153,2309.409737,0,0,Angry
0.013817834,4.633226732,2309.411902,0,0,Angry
0.014128139,6.595762719,2309.404244,0,0,Angry
0.017513872,5.405481043,2309.40253,0,0,Angry
0.017485137,4.043346164,2309.418397,0,0,Angry
0.011986592,4.247191159,2309.415511,0,0,Angry
0.022803407,4.215381971,2309.432006,0,0,Angry
0.029101224,4.082443257,2309.417114,0,0,Angry
0.031501526,4.180618996,2309.432006,0,0,Angry
0.052643309,3.922322356,2309.406489,0,0,Angry
0.021185809,3.686305163,2309.415511,0,0,Angry
0.009371622,4.196543622,2309.415511,0,0,Angry
0.032568097,3.906203081,2309.487679,0,0,Angry
0.016120474,4.126453818,2309.449189,0,0,Angry
0.013085804,4.486085625,2309.418397,0,0,Angry
0.015122718,3.776783782,2309.423867,0,0,Angry
0.032389529,3.952045761,2309.412472,0,0,Angry
0.003877193,3.492246606,2309.403039,0,0,Angry
0.00998713,4.063337081,2309.411387,0,0,Angry
0.014744977,4.207551187,2309.404003,0,0,Angry
0.027025492,4.397667958,2309.449189,0,0,Angry
0.003805986,3.643034891,2309.403783,0,0,Angry
0.055030901,3.610148416,2309.545414,0,0,Angry
0.003454511,4.723657021,2309.412472,0,0,Angry
0.006578012,3.582901384,2309.414198,0,0,Angry
0.007432985,3.939349697,2309.410699,0,0,Angry
0.012943611,4.038591759,2309.422727,0,0,Angry
0.012123279,4.027787076,2309.408416,0,0,Angry
0.019552778,3.872497702,2309.420759,0,0,Angry
0.012135465,3.841081758,2309.425133,0,0,Angry
0.009547003,4.176917611,2309.417114,0,0,Angry
0.006074077,4.375376985,2309.403027,0,0,Angry
0.008663823,4.11986749,2309.403551,0,0,Angry
0.012704912,5.929914326,2309.402959,0,0,Angry
0.006987831,4.217240128,2309.403242,0,0,Angry
0.005860173,3.71302702,2309.410699,0,0,Angry
0.002872102,4.190003062,2309.437161,0,0,Angry
0.001698282,3.685642813,2309.41218,0,0,Angry
0.007654402,4.228999948,2309.410098,0,0,Angry
0.005472877,3.670202282,2309.402343,0,0,Angry
0.005237047,3.801870659,2309.407738,0,0,Angry
0.008329788,4.032978601,2309.403072,0,0,Angry
0.00974474,4.227899187,2309.404541,0,0,Angry
0.018143375,4.041398705,2309.617582,0,0,Angry
0.012104423,4.087659291,2309.407091,0,0,Angry
0.006335991,3.688691379,2309.40321,0,0,Angry
0.004783827,6.160116199,2309.403063,0,0,Angry
0.004317905,6.354286866,2309.402297,0,0,Angry
