0.010397814,2.005842665,6365.300251,0,0,Angry
0.02080489,3.672319045,6365.351469,0,0,Angry
0.021377966,3.501348061,6365.365736,0,0,Angry
0.02595374,3.736342804,6365.366411,0,0,Angry
0.019565403,3.500932759,6365.350801,0,0,Angry
0.021549083,3.751379066,6365.356042,0,0,Angry
0.020684285,3.537687527,6365.353082,0,0,Angry
0.015757265,3.637709533,6365.360136,0,0,Angry
0.019036057,3.357448003,6365.370719,0,0,Angry
0.027457903,4.39795434,6365.407811,0,0,Angry
0.023230714,3.931689373,6365.354777,0,0,Angry
0.020311326,3.899470257,6365.365072,0,0,Angry
0.01950017,3.63622301,6365.350364,0,0,Angry
0.029922433,4.104148636,6365.432407,0,0,Angry
0.023650569,4.530457949,6365.397719,0,0,Angry
0.019050323,3.473965073,6365.352613,0,0,Angry
0.026483257,3.582362763,6365.352847,0,0,Angry
0.024332942,4.168831033,6365.356824,0,0,Angry
0.028172417,3.568445595,6365.358442,0,0,Angry
0.030017377,3.620494917,6365.355278,0,0,Angry
0.052858097,6.715754011,6365.418044,0,0,Angry
0.068917885,6.487920342,6365.425884,0,0,Angry
0.02512753,7.4857083,6365.362217,0,0,Angry
0.031353488,5.81396725,6365.367098,0,0,Angry
0.035941191,6.697564086,6365.432407,0,0,Angry
0.023533934,5.917130081,6365.44212,0,0,Angry
0.028182344,5.236587595,6365.369232,0,0,Angry
0.035656391,6.514320855,6365.429071,0,0,Angry
0.035634112,6.836710938,6365.420878,0,0,Angry
0.039908456,5.701887733,6365.396414,0,0,Angry
0.040468866,5.018713341,6365.424853,0,0,Angry
0.031971758,4.740792928,6365.363777,0,0,Angry
0.029644194,4.207109752,6365.410216,0,0,Angry
0.032775591,4.783499332,6365.410216,0,0,Angry
0.03747446,4.590723297,6365.399057,0,0,Angry
0.041114343,5.007861375,6365.384867,0,0,Angry
0.028559871,4.606464696,6365.389181,0,0,Angry
0.027708093,5.042012739,6365.390898,0,0,Angry
0.027749437,5.036993102,6365.379036,0,0,Angry
0.041360719,5.285487716,6365.389181,0,0,Angry
0.025543215,4.512134229,6365.385386,0,0,Angry
0.036789433,4.476950383,6365.396414,0,0,Angry
0.040527061,4.342985984,6365.396414,0,0,Angry
0.037325033,4.687299057,6365.401124,0,0,Angry
0.036894739,4.314246382,6365.395138,0,0,Angry
0.039336034,4.291321888,6365.381379,0,0,Angry
0.037098499,4.747685463,6365.383844,0,0,Angry
0.03128825,4.109401084,6365.385386,0,0,Angry
